,CBOEVIX,S&PCOMP,SMB,HML,SBcov,HLcov,MKT,SMB_mom,HML_mom,MKT_mom,CBOEVIX_d,CBOEVIX_roll,CBOEVIX_spr,MKTVol,SMBVol,HMLVol,MSCov,MHCov,SHCov,MKTp,SMBp,HMLp,MSCovp,MHCovp,SHCovp,Rsqr,classifier
2006-10-03,12.24,1334.11,-0.006499999999999999,0.0017,0.40246273951811745,0.44113334281920386,0.0020956644533245417,0.953914645146819,1.0650718677625897,1.0875601206488974,0.007710475249388235,0.008341590927302472,-0.0006311156779142367,4.549672888466739e-05,2.3624444444444717e-05,1.4738769841270232e-05,2.0738075552190003e-06,-2.8624817823524743e-07,9.757635489787395e-06,-211.88269034667175,1137.6946227815793,-142.17088535052693,-272.21354715470125,13.493331181655574,373.77692057367557,0.568831916522673,1.0
2006-10-04,11.86,1350.22,0.0017000000000000014,-0.0028000000000000004,0.4070070606463031,0.4487903528742219,0.012075466041031158,0.9494597575949631,1.0642181027383293,1.1117771538201857,0.007471097749815725,0.00833964111057663,-0.0008685433607609049,4.568093211810153e-05,2.3473373015873293e-05,1.4754007936508326e-05,2.7932126563714218e-06,-7.569565293111933e-07,9.830107190286987e-06,-210.000517804828,1129.6268637800947,-142.05947922318813,-271.3277872724892,8.357189826455404,373.2346400213948,0.569446762670285,1.0
2006-10-05,11.98,1353.22,0.008900000000000002,-0.007799999999999999,0.39733737431227417,0.44027161512679897,0.0022218601413102057,0.964177100591401,1.0584574995358558,1.1310860171014476,0.0075466906444175705,0.008334754069936862,-0.0007880634255192911,4.482104860738487e-05,2.362003968253996e-05,1.4972579365079754e-05,2.143459549201773e-06,-1.1924249246414314e-06,9.115724087776393e-06,-209.24780122726756,1126.8540073567995,-140.84069181911264,-270.8268384459627,6.302430766620482,370.94839814506366,0.5704844917523706,1.0
2006-10-06,11.56,1349.58,0.0016,-0.0031999999999999997,0.39581061152216473,0.43892715803453314,-0.0026898804333368442,0.9749821140356866,1.0548594636446116,1.1326826074914624,0.007282115513311111,0.008327292271312969,-0.0010451767580018576,4.47831957167487e-05,2.327206349206377e-05,1.5013055555555944e-05,1.754921120416225e-06,-1.1059210010072336e-06,9.067056219566694e-06,-215.3505401563083,1145.5694427534127,-141.12886515921952,-271.67665591561376,19.802959051789998,373.17000826088093,0.5725615173545837,0.0
2006-10-09,11.68,1350.66,0.0045000000000000005,0.0014000000000000002,0.3953615126794404,0.4391130588756132,0.0008002489663452295,0.9773171674971028,1.0554918733949992,1.12940881344594,0.007357708407912956,0.008319405512633445,-0.0009616971047204884,4.473137492914311e-05,2.3334920634920915e-05,1.5018293650794039e-05,1.7099654338095958e-06,-1.1179304403350778e-06,9.10005185606831e-06,-218.70431480589232,1155.2018602429575,-142.74915168508534,-271.8180934568512,29.49299884898586,374.5633591361579,0.5744995973787423,0.0
2006-10-10,11.52,1353.42,0.0009000000000000002,0.0015,0.3942148738379808,0.4374188199582668,0.0020434454266802238,0.9779033819332692,1.0703474192032107,1.1398852888413518,0.0072569178817771625,0.008310731327968484,-0.0010538134461913215,4.454416044036578e-05,2.3337777777778055e-05,1.441706349206388e-05,1.7449837288772797e-06,-1.877841412455674e-06,9.147916271422763e-06,-220.4296244215379,1160.5237425198002,-143.73630452012287,-271.92552554705276,35.28414021525257,374.6936808507494,0.5757893272153547,0.0
2006-10-11,11.62,1349.95,-0.00040000000000000034,0.0045,0.3940926721684684,0.43721212293682876,-0.002563875219813494,0.9861906987293153,1.079915611279256,1.139323301290439,0.007319911960612034,0.008300682272535304,-0.00098077031192327,4.455321118575011e-05,2.303111111111139e-05,1.4420595238095625e-05,1.5714425488176456e-06,-2.079609682429464e-06,8.809604123190299e-06,-222.3798912060459,1162.2460136272907,-152.59649844877788,-271.1507298053758,46.01811814423449,383.3812004203479,0.5789083838878084,0.0
2006-10-12,11.09,1362.83,0.0066,0.0016999999999999993,0.3954314361601208,0.43911109213938365,0.009541094114596804,1.0038422058255925,1.0840279264640038,1.1572158820732297,0.006986043342787216,0.0082892583463339,-0.0013032150035466837,4.4768329097790945e-05,2.271503968253996e-05,1.4414563492063882e-05,1.4570555639785086e-06,-2.1089710274364207e-06,8.668418706128387e-06,-219.9158298873874,1151.0150340612104,-156.8821674168837,-269.36856623917595,47.28305008933603,380.881148386007,0.5798713332770843,0.0
2006-10-13,10.75,1365.62,0.0058,0.004200000000000001,0.3956784734079548,0.43930296275217057,0.002047210583858483,1.0099674808636412,1.092513893772735,1.1604126304340456,0.006771863474748654,0.00827569712102917,-0.0015038336462805156,4.478294148549419e-05,2.2848174603174877e-05,1.4433134920635312e-05,1.5195958761652573e-06,-2.1062019365677764e-06,8.83484727755696e-06,-214.01794307794586,1128.1173352231426,-162.71327009047002,-266.74292516095636,43.82793448080011,377.09114314135377,0.579971945351363,0.0
2006-10-16,11.09,1369.05,0.0066,-0.0021,0.3930178523999235,0.43700459115917745,0.0025116796766304628,1.0126837994196043,1.0864171545548726,1.1537878085574398,0.006986043342787216,0.008263823237121801,-0.0012777798943345853,4.453671251826855e-05,2.2960674603174876e-05,1.4402023809524199e-05,1.3843922874500294e-06,-2.3360520183366606e-06,8.610679504205918e-06,-209.47585603837177,1114.0520392675776,-171.56292931070237,-265.97653008859413,47.35768876035958,376.86683521229094,0.5814004872189539,0.0
2006-10-17,11.73,1364.05,0.0009000000000000002,0.0012,0.39345252324037117,0.4368111411496916,-0.0036521675614477056,1.0145082722841379,1.081771114013264,1.1461641878833717,0.007389205447330392,0.008255424026610485,-0.0008662185792800937,4.4554521773453654e-05,2.2960674603174876e-05,1.4287698412698804e-05,1.3747004811970833e-06,-2.4642911559112262e-06,8.656258774426624e-06,-207.9517795400335,1109.663528858057,-172.01999048683072,-265.7167380429538,46.20204769078686,374.40174140501455,0.5822999004514665,0.0
2006-10-18,11.34,1365.96,-0.0017,-0.0007000000000000001,0.3906398738379807,0.4343460380699471,0.0014002419266156974,1.0101571995025478,1.0843754380915378,1.1594207819104692,0.007143528539874394,0.00824676234077069,-0.0011032338008962967,4.4161532513089355e-05,2.2945317460317736e-05,1.4251507936508327e-05,1.578535109219749e-06,-2.7610923228254925e-06,8.739908935686349e-06,-204.31949097329866,1098.5700924779399,-172.19822705427413,-264.8667845579845,41.643148275323036,368.63330836774793,0.5820176423906986,0.0
2006-10-19,10.9,1366.96,0.0052,-0.0004999999999999999,0.3862191661923726,0.4299095949535238,0.0007320858590296186,1.0225679928901923,1.0858964536343971,1.1431725429852169,0.006866354593000961,0.008238525614986527,-0.0013721710219855663,4.327605894783775e-05,2.285817460317488e-05,1.4238174603174993e-05,2.395185131725902e-06,-2.506512070219114e-06,8.580159362550321e-06,-200.4253333128351,1086.255126224546,-177.34281056162467,-264.09590875965796,41.67348401292613,366.4571094812702,0.5825386044501577,0.0
2006-10-20,10.63,1368.6,-0.006500000000000001,-0.0077,0.37919647125782513,0.42314216467463933,0.0011997424942937762,1.0096614002548248,1.0805606206793121,1.1619969434539006,0.006696270580146809,0.008228426564252683,-0.0015321559841058744,4.2386562521125224e-05,2.2873293650793924e-05,1.444234126984166e-05,3.1245657418543596e-06,-2.9343178425759046e-06,9.153039587681542e-06,-201.66744533526426,1095.137590041383,-169.84751236268465,-265.60944426341734,36.42128572525858,363.27713814365467,0.5854063165745211,0.0
2006-10-23,11.08,1377.02,-0.0083,0.00010000000000000009,0.3785553816480104,0.4253753430721604,0.006152272395148373,0.9967956302963776,1.0851176591438714,1.1673717139005952,0.006979743934903729,0.008215265301353254,-0.001235521366449525,4.252759710975303e-05,2.3066309523809797e-05,1.4375674603174995e-05,2.7261553940974478e-06,-2.9126429098709603e-06,9.325572946310517e-06,-201.0034399773029,1079.244101232782,-179.98624735571346,-261.7789142726273,42.216636527321725,369.61969847668297,0.5863243567694236,0.0
2006-10-24,10.78,1377.38,-0.0015999999999999999,0.006500000000000001,0.37206576550939024,0.4173984063745066,0.0002614341113420515,1.0002017661184952,1.0869535469031713,1.148410011839453,0.006790761698399115,0.008204003859879004,-0.0014132421614798897,4.141093080245864e-05,2.297726190476218e-05,1.4451904761905154e-05,3.37563622484264e-06,-3.5048864812714394e-06,9.424796053880237e-06,-198.12670604549382,1048.8061013213853,-197.3392505091603,-255.50570885388163,47.41543789512807,381.938501446916,0.5874714287697477,0.0
2006-10-25,10.66,1382.22,0.0006,-0.0040999999999999995,0.3722616391576543,0.41635463226459696,0.0035139177278600275,0.9991034113788216,1.0843404160681822,1.1551807712236961,0.00671516880379727,0.008194217279774301,-0.0014790484759770314,4.1437679669060206e-05,2.2967222222222495e-05,1.450714285714325e-05,3.4291330321452038e-06,-3.6562616137193813e-06,9.431337507114919e-06,-196.9293213516515,1035.989304631748,-206.6094257689025,-252.9665358144564,51.00686174228106,389.6920763570654,0.5888150788795152,1.0
2006-10-26,10.56,1389.08,0.0045,-0.0016999999999999993,0.37320409789413694,0.41713149623727763,0.00496303048718727,1.004503429816862,1.0820642116761987,1.16594201682083,0.0066521747249623986,0.008184343207893439,-0.0015321684829310402,4.1461626427055344e-05,2.3044365079365354e-05,1.4517976190476583e-05,3.5484731029775565e-06,-3.7234884334712263e-06,9.359603490799229e-06,-196.39735752437562,1031.1531145432873,-213.5761810035408,-252.15667952124488,58.14755796868192,391.88119800503625,0.5907032675570394,1.0
2006-10-27,10.8,1377.34,0.0014999999999999992,-0.0055,0.36887364668310807,0.4138454815658048,-0.008451637054741279,1.0140209504703013,1.0750378206912878,1.1683264059716696,0.00680336051416609,0.008172781794615211,-0.0013694212804491205,4.130963978088322e-05,2.2805634920635195e-05,1.4634047619048012e-05,2.739802097005391e-06,-3.2417514435976294e-06,9.336281540505166e-06,-193.85430677638564,1016.9469592648472,-224.45847298777284,-250.21119447039644,62.73335472011634,397.3358305200463,0.5933595512856921,1.0
2006-10-30,11.2,1377.93,0.0021,0.0013,0.36434042876114514,0.4084254980079726,0.00042836191499562304,1.023932279792715,1.0728948169622097,1.149798482989964,0.007055336829505574,0.008162445266203218,-0.001107108436697644,4.022354182337178e-05,2.2593928571428844e-05,1.4597539682540074e-05,3.7133592749846065e-06,-3.625505932017985e-06,9.536793144881314e-06,-189.7118054384383,970.7663120748772,-249.69900370473528,-240.82798257383365,68.02349591517466,413.62760172229025,0.5994498884123124,0.0
2006-10-31,11.1,1377.94,-0.0006,-0.0013,0.361426712198823,0.4040522576361266,7.257262705673284e-06,1.0161035849715425,1.066381422870382,1.1416144025318795,0.006992342750670703,0.00815335862030779,-0.0011610158696370877,4.001918691710613e-05,2.2395317460317733e-05,1.451281746031785e-05,3.346820460872888e-06,-3.8571656461995425e-06,9.292659204452552e-06,-190.47289938250563,941.5781324297271,-261.3572082032884,-232.3368860472849,68.1563451838568,426.68144423805086,0.6008541738895619,0.0
2006-11-01,11.51,1367.81,-0.0070999999999999995,0.004,0.3652901394422304,0.40498104723961736,-0.00735155376866925,1.0091920071203788,1.0678704853000835,1.1372260467591238,0.007250618473893675,0.008143909508482561,-0.0008932910345888865,4.018445364166017e-05,2.259500000000027e-05,1.4549484126984516e-05,3.78532098751656e-06,-4.016441425589356e-06,9.086260671599834e-06,-189.01284309280643,880.2769184370267,-286.8010702072851,-216.97341894084184,67.77990747529212,450.53371589318556,0.6034705232830762,0.0
2006-11-02,11.42,1367.34,-0.0045000000000000005,0.0003000000000000001,0.3615198207171308,0.4018672579523221,-0.00034361497576418376,1.0025452979626173,1.063405521598482,1.125605057789193,0.007193923802942291,0.008137160142893111,-0.0009432363399508202,3.978991590001103e-05,2.2657857142857417e-05,1.4469484126984517e-05,3.660348031682789e-06,-4.336600130253785e-06,9.01500853727997e-06,-188.51263349209773,815.9030718217688,-312.16319313541976,-200.06931952964328,66.88380752898831,475.1721705320682,0.6051860498640267,0.0
2006-11-03,11.16,1364.3,0.0072,-0.0010999999999999998,0.3604307768924295,0.40149731866186494,-0.002223294864481362,1.0111792750930766,1.0637249905114383,1.118333688542062,0.007030139197971626,0.00813228560107851,-0.001102146403106883,3.973737421404595e-05,2.2855793650793926e-05,1.4466507936508328e-05,3.5497013364473163e-06,-4.257667579642458e-06,8.918937583001844e-06,-188.1528417057592,787.5328919494839,-322.7788613794494,-192.79604495697902,65.52415352298163,485.3226136288792,0.6060477269945646,0.0
2006-11-06,11.16,1379.78,-0.002600000000000001,0.0034000000000000007,0.36361179093151136,0.4059568835768083,0.011346478047350228,1.0090547363460098,1.0706607036605256,1.1308374448833747,0.007030139197971626,0.008127473553389735,-0.0010973343554181083,4.02481507495194e-05,2.2881626984127258e-05,1.447424603174642e-05,3.3188385598500036e-06,-3.99502337067622e-06,8.837926073484359e-06,-187.231267665084,776.2374126525374,-329.1765109935294,-190.73564664028925,68.06354606401686,486.1720892822115,0.6077731681029841,0.0
2006-11-07,11.09,1382.84,-0.0007999999999999999,-0.0021000000000000003,0.3633196736862068,0.40582071713147855,0.0022177448578759584,1.006837919469673,1.0692677303671332,1.1308706994545372,0.006986043342787216,0.008122449025673145,-0.0011364056828859284,4.024866603303253e-05,2.2876388888889162e-05,1.4489206349206737e-05,3.289187039331859e-06,-4.012985630432867e-06,8.865511920572199e-06,-186.02393380640677,762.1706495520549,-336.5929042576023,-188.20984529714838,70.6605078940636,486.5940345399369,0.6097080752635102,1.0
2006-11-08,10.75,1385.72,0.004200000000000001,0.0024000000000000007,0.3633077404667039,0.4051178413330848,0.0020826704463279277,1.0122813763831062,1.0759224783376977,1.1371503130667424,0.006771863474748654,0.008117024535551253,-0.0013451610608025992,4.0218617018945e-05,2.2940674603174877e-05,1.4454761904762292e-05,3.3013814767272023e-06,-4.115878477132968e-06,8.894788465187388e-06,-184.89721285705238,749.2869910606189,-343.7312007760642,-185.95203378937367,73.70209162310138,486.52312685530904,0.6116276551547192,1.0
2006-11-09,11.01,1378.33,-0.0004999999999999994,-0.0005000000000000004,0.3649534370454682,0.40651567065073485,-0.005332967699102298,1.0106635058384912,1.0724887973456947,1.129177077786425,0.00693564807971932,0.008111875019583005,-0.001176226939863685,4.032013617554264e-05,2.2936865079365356e-05,1.4426825396825783e-05,3.3175676927411487e-06,-4.101538797218918e-06,8.878275469550889e-06,-182.7049540871995,735.3270640965197,-353.06247249885854,-184.2858605860996,78.02858888805505,486.3340020589231,0.6140828101348837,0.0
2006-11-10,10.79,1380.9,0.0031,0.0036,0.3647055286789343,0.4049078685259009,0.0018645752468569032,1.0207375782386154,1.0832827667231677,1.1218073698576732,0.006797061106282603,0.008108250360284966,-0.0013111892540023633,4.0050835883237204e-05,2.279150793650821e-05,1.4315714285714671e-05,3.7865260338006117e-06,-3.6403188607095548e-06,8.590552077405185e-06,-182.36851693597293,724.3300903850272,-361.1401777733502,-182.1902421256674,83.25843830384852,485.6624853315364,0.6167831289175854,0.0
2006-11-13,10.86,1384.42,0.0034000000000000007,0.0030000000000000005,0.36473705179282795,0.4056351546196213,0.0025490622058077506,1.0242080860046268,1.085881086371515,1.1212420629778423,0.006841156961467012,0.008105900581153824,-0.0012647436196868119,4.003959614392883e-05,2.2837380952381225e-05,1.4350000000000386e-05,3.843114057562215e-06,-3.601747557025979e-06,8.660999177892126e-06,-182.56422701141904,724.2030753576875,-360.9114658308907,-182.01214738862302,83.17838418752994,485.57337247962994,0.6177342076456633,0.0
2006-11-14,10.5,1393.22,0.0031999999999999997,0.0053,0.3665465234300884,0.4083027461582287,0.006356452521633527,1.0295446411621654,1.0924009367850318,1.129247179354172,0.006614378277661476,0.00810283836898824,-0.0014884600913267643,4.0197532556075304e-05,2.2862142857143133e-05,1.4459523809524194e-05,3.965937996458391e-06,-3.380657331209901e-06,8.765067982040614e-06,-183.43210881434462,729.1473514045095,-357.97083574652186,-182.55740241966464,82.32020397088927,485.7150578092461,0.6185038522176359,0.0
2006-11-15,10.31,1396.57,0.006299999999999999,0.0012,0.3652814519698975,0.408246898121803,0.0024045018015819153,1.0416557132530535,1.0994288479183505,1.136337377238593,0.0064946895278752215,0.008098338791928606,-0.0016036492640533846,4.016165548912059e-05,2.2903928571428846e-05,1.4357936507936894e-05,3.865503075115869e-06,-3.561913945368707e-06,8.559349269588836e-06,-182.3968058954635,726.6587911367129,-360.10071996145496,-182.75625252329814,82.89408326321613,485.50470344030214,0.6199704700755183,0.0
2006-11-16,10.16,1399.76,-0.0010999999999999998,-0.0015999999999999999,0.36549521279959457,0.40898660595712827,0.0022841676392877375,1.046474798318891,1.1055189462802693,1.1368978484580228,0.006400198409622914,0.008093314264212014,-0.0016931158545891003,4.016964402792953e-05,2.2779801587301862e-05,1.4168055555555943e-05,3.90670449918094e-06,-3.514465499815033e-06,8.228452855246205e-06,-181.06959217038474,724.1741210364962,-362.4596068980749,-183.14165401626565,83.28705104850854,485.74890392199694,0.6216226606625312,0.0
2006-11-17,10.05,1401.2,-0.004,-0.0057,0.36199537564029527,0.40228609055840575,0.0010287477853345717,1.0390677889797792,1.094729098980653,1.1274541358223367,0.006330904922904556,0.00808918965190735,-0.0017582847290027936,3.982220064864838e-05,2.2805158730159007e-05,1.4230277777778165e-05,3.682252359443486e-06,-3.8029280977126006e-06,8.344539303105561e-06,-181.2153036277808,726.8192386837952,-361.7392267628354,-183.6495376673646,82.95243803125375,487.0902395445053,0.6235646393902519,0.0
2006-11-20,9.97,1400.5,0.0026,-0.0025,0.3609522860937196,0.4020227787263688,-0.0004995717956037815,1.0393787940049148,1.0860191707938356,1.1219527826511915,0.006280509659836659,0.008086252427993422,-0.001805742768156763,3.9746318404332084e-05,2.281099206349234e-05,1.4135039682540072e-05,3.5964860232090037e-06,-3.9411884220537275e-06,8.201571808006592e-06,-184.1027221524121,743.7872554875594,-354.25867177587355,-185.25434030274732,80.38100120869316,495.00729201952726,0.6258412984070019,0.0
2006-11-21,9.9,1402.81,0.0009000000000000001,-0.0089,0.359739442231075,0.4012160785429754,0.0016494109246696365,1.0383413862855764,1.0820886701254337,1.1179105072319409,0.006236413804652249,0.008083665171184133,-0.0018472513665318841,3.9646850152091764e-05,2.2799880952381227e-05,1.4337896825397215e-05,3.5369447386495233e-06,-3.812636449594275e-06,8.225261809903767e-06,-187.02061345439907,753.3305911135312,-350.7600794893004,-185.00039120442148,81.06798620357557,502.7106367793195,0.627613098531256,2.0
2006-11-22,10.14,1406.09,-0.002,-0.0064,0.35924845064187616,0.4009039303105085,0.0023381641134578857,1.0381333435313627,1.075593540052652,1.114856132505571,0.00638759959385594,0.008081940333311274,-0.0016943407394553337,3.9565965942856244e-05,2.28028968253971e-05,1.4499801587301977e-05,3.5768406950796017e-06,-3.88709000120882e-06,8.329672737621467e-06,-189.55379411891045,762.6660692709996,-346.565192233517,-184.86618681881384,80.11197258731477,511.3119363547447,0.6293856670835556,2.0
2006-11-24,10.73,1400.95,0.0054,0.0025,0.3590137687345848,0.4006849443495903,-0.0036555270288529673,1.0463551514650966,1.0797942358329478,1.1069365760384338,0.00675926465898168,0.008081077914374844,-0.0013218132553931639,3.9571134734552594e-05,2.2893809523809798e-05,1.4516825396825786e-05,3.4711920383917333e-06,-3.917474267474804e-06,8.384750521723155e-06,-191.33360300589752,768.3950224209447,-343.0406612063965,-184.3912221431865,78.65786635671927,518.3461031253747,0.6306136497663364,2.0
2006-11-27,12.3,1381.9,-0.006599999999999999,-0.0012999999999999989,0.36936368810472325,0.41477848605578144,-0.013597915700060637,1.0400732514162772,1.0816354095550327,1.0896116696234985,0.007748271696689159,0.008082565274569556,-0.00033429357788039744,4.028761140629385e-05,2.3065238095238373e-05,1.448781746031785e-05,4.237420953697142e-06,-3.6926626067495775e-06,8.451417820780894e-06,-193.37422809878188,774.0872237815247,-338.91179366495345,-183.9207159570833,77.24032221714971,522.7774461038013,0.6311761889556045,2.0
2006-11-28,11.62,1386.72,-0.0009000000000000002,-0.0045000000000000005,0.3662256766584449,0.4123746822234915,0.003487951371300424,1.0404898222589376,1.0751553172361812,1.1027945222909683,0.007319911960612034,0.008084065133589434,-0.0007641531729774007,4.0048656551953924e-05,2.306174603174631e-05,1.455924603174642e-05,4.1069715489626635e-06,-3.7269803437237892e-06,8.506292923544442e-06,-198.29709909677993,784.9876230075472,-328.91884200793226,-182.73628259871282,75.75293972041189,521.6643107599485,0.6279360605101637,2.0
2006-11-29,10.83,1399.48,0.0015000000000000002,0.00030000000000000024,0.36939887434389357,0.41439425472712776,0.00920156917041659,1.0417380355816512,1.0710864095521884,1.1129242612208563,0.006822258737816551,0.008082465283968231,-0.0012602065461516801,4.038464314809058e-05,2.3070317460317736e-05,1.4492896825397214e-05,4.2002870144849975e-06,-3.7136184061168532e-06,8.502521343199156e-06,-200.52416433257224,795.1905536065052,-325.32762406586437,-184.60764991749397,79.18840770160594,510.9701120899347,0.628186914838578,2.0
2006-11-30,10.91,1400.63,0.0028000000000000004,0.0045000000000000005,0.37084311642319545,0.41360531208499784,0.0008217337868352548,1.0318598400644794,1.0761215226997118,1.1209703236546422,0.0068726540008844485,0.008079703043606622,-0.0012070490427221739,4.022671096723455e-05,2.2491269841270116e-05,1.4573095238095626e-05,4.873460533956816e-06,-3.7280288775358578e-06,8.63899829254463e-06,-200.63393033330735,802.2917514998634,-325.3333257724519,-187.41411966810006,82.87084042008644,500.1648331135132,0.6302021117626897,2.0
2006-12-01,11.66,1396.71,-0.0009000000000000002,0.0025000000000000005,0.3667316069057098,0.4092135553026036,-0.002798740566745006,1.0301070805439867,1.0770884849305733,1.1044066831663606,0.007345109592145981,0.008078790629369528,-0.0007336810372235462,3.9671309799348664e-05,2.249194444444472e-05,1.4587738095238484e-05,4.83781548974106e-06,-3.9061774275182354e-06,8.6139881742875e-06,-196.9322866141541,775.9956467673153,-335.5445624215642,-183.37248334619267,78.93878356319179,503.33559203689435,0.6308577539934657,2.0
2006-12-04,11.23,1409.12,0.0030000000000000005,-0.0018999999999999996,0.36969840637450124,0.4144261683425075,0.008885165854042532,1.032474669516958,1.0767648405540904,1.1138584121162327,0.007074235053156037,0.008079590554180128,-0.0010053555010240914,3.998417118703603e-05,2.2525714285714566e-05,1.459190476190515e-05,5.0313962665111145e-06,-4.056089951099039e-06,8.572289888067302e-06,-197.72814507431676,757.1680418488196,-340.09833504494765,-177.64747208857955,76.65851826691409,509.47971169737235,0.6284033475636045,2.0
2006-12-05,11.27,1414.76,-0.0015000000000000002,-0.0006,0.3697918548030094,0.4139415544172561,0.004002498012944278,1.0309259575126826,1.0790321685047204,1.1209660166866087,0.007099432684689984,0.008079453067103306,-0.0009800203824133222,4.002557563165903e-05,2.2534642857143137e-05,1.4564404761905148e-05,4.982207619771244e-06,-4.14924787093944e-06,8.580845190666431e-06,-198.20753051237452,742.2546467326895,-343.13178063487567,-173.00740346186683,74.45905585944234,515.0084224504363,0.6267735493788509,2.0
2006-12-06,11.33,1412.9,0.0022,-0.0015999999999999999,0.36970967558338,0.4145652722443604,-0.0013147106222962668,1.0309259575126821,1.0760144996355505,1.118065996676428,0.007137229131990907,0.008078803128194693,-0.0009415739962037864,4.002597702449533e-05,2.2534642857143137e-05,1.4568849206349594e-05,4.939526184598321e-06,-4.127977285244388e-06,8.5347097324991e-06,-196.68108003686655,724.9929954281405,-348.32398782816415,-169.65720766354343,71.0570296694759,517.3754278581591,0.6259396570482382,2.0
2006-12-07,12.67,1407.29,0.0039000000000000003,0.0006000000000000005,0.369034661354581,0.41587041832669774,-0.003970557010404274,1.0337061214012992,1.076337207173179,1.1192419036711854,0.007981349788378181,0.008079178092949661,-9.782830457148034e-05,3.998865519193851e-05,2.258928571428599e-05,1.4569920634921022e-05,4.852961027625451e-06,-4.138568437566166e-06,8.54373363688157e-06,-195.74855274446162,709.2679233834131,-352.3607016411505,-166.08471201136956,68.0742447205309,520.42933151955,0.6247483947366084,2.0
2006-12-08,12.07,1409.84,-0.001,-9.999999999999953e-05,0.36925089483336426,0.41635059760956616,0.0018119932636484481,1.0281485616088188,1.0745103568814534,1.1226270862530274,0.007603385315368954,0.008079615551830458,-0.00047623023646150425,3.999588504769458e-05,2.2516428571428847e-05,1.4559801587301975e-05,4.898076932738751e-06,-4.125314101640795e-06,8.502953898691474e-06,-192.7403875629109,681.1719005122009,-360.2249763890039,-161.03722613527248,61.51399285027901,522.6866340302415,0.6205165451799817,2.0
2006-12-11,10.71,1413.04,-0.0021,0.0039000000000000003,0.3690449630051217,0.41592328463922545,0.002269761107643431,1.0233287947630572,1.0732274870891356,1.1220213281243803,0.006746665843214707,0.008078215683411907,-0.0013315498401971996,3.998497567734677e-05,2.250710317460345e-05,1.4516944444444832e-05,4.820244922720095e-06,-4.163185820399333e-06,8.343972996901805e-06,-187.76838819759396,652.164377601246,-369.9344360893241,-157.37031300513536,54.274096195647914,523.7245135145296,0.6185725232746038,2.0
2006-12-12,10.65,1411.56,-0.0032,0.0041,0.36919878580914367,0.4160339688863638,-0.0010473871935684498,1.0179165179321568,1.0783825875975181,1.1199035249875058,0.006708869395913783,0.00807596589488209,-0.0013670964989683067,3.998651764846312e-05,2.2530238095238373e-05,1.4581706349206735e-05,4.854234931860421e-06,-4.206328861164719e-06,8.260167583634243e-06,-183.97629543691284,640.5279617713135,-374.77611982781923,-157.55310460732608,49.61717293711504,521.3988530957197,0.6197340632968812,0.0
2006-12-13,10.18,1413.21,-0.0003,-0.0015,0.36966920887876986,0.41623703124012335,0.0011689194933266478,1.0247846354247507,1.0804385046318714,1.1150201589042403,0.006412797225389889,0.008073778600478101,-0.0016609813750882128,3.9869546340969854e-05,2.233615079365107e-05,1.4544761904762291e-05,5.1399351797721505e-06,-4.065967260364698e-06,8.056095617530402e-06,-180.6610247966776,630.3953617067932,-378.5260729524326,-157.64508014141506,45.43922968700309,519.1436619158699,0.6205072864658034,0.0
2006-12-14,9.97,1425.49,-0.0034999999999999996,0.0006000000000000005,0.37147660785429637,0.41819455036995323,0.008689437521670396,1.0265358757546874,1.082385630491239,1.1200166569762875,0.006280509659836659,0.00807197876965425,-0.0017914691098175912,4.0099521498762465e-05,2.2277460317460595e-05,1.4540476190476577e-05,5.060944327346131e-06,-4.0023713723682475e-06,7.98373363688157e-06,-181.01980299906072,626.0265529215428,-379.0118824450615,-156.09469307510074,45.30040176488567,520.2639755923052,0.6213981256600548,2.0
2006-12-15,10.05,1427.09,-0.0031,0.0005,0.3711631616391569,0.41803303452855695,0.0011224210622311492,1.0259184105662644,1.0873851022256098,1.1228618188112736,0.006330904922904556,0.008070491409459538,-0.0017395864865549825,4.009658366131321e-05,2.2290793650793927e-05,1.447476190476229e-05,5.005014547824261e-06,-4.068188414080938e-06,7.887115664327343e-06,-184.95075359275077,629.1225652480662,-375.4486112544491,-153.44310420347142,48.81574292084423,524.1930787174787,0.6226664319506857,2.0
2006-12-18,10.6,1422.48,-0.008100000000000001,0.0034000000000000002,0.37210305444887043,0.419485170429398,-0.003230349872818006,1.0148683269578933,1.0920650701362993,1.122431587917811,0.006677372356496347,0.00806954149874695,-0.0013921691422506023,4.010579965294791e-05,2.2522222222222498e-05,1.451742063492102e-05,5.316292718244351e-06,-4.1914852905227864e-06,7.71387466009032e-06,-188.39276858514154,631.0287041274329,-372.38060977766463,-150.89390938015538,51.74337773792231,527.6480852533302,0.6238334244753967,2.0
2006-12-19,10.3,1425.55,-0.002,0.0007000000000000001,0.37021580977676516,0.4150835989375875,0.0021582025757831413,1.0163959762207488,1.0966678531714955,1.1314607276652489,0.0064883901199917346,0.008068091635027735,-0.0015797015150360002,3.998898546731561e-05,2.2489484126984403e-05,1.4470753968254353e-05,5.108508676641989e-06,-4.382094332597852e-06,7.598309302473171e-06,-186.95264469225557,626.0890892791994,-372.2463082156717,-150.75812027450013,49.019381509392645,523.8088994008872,0.6230023356761709,2.0
